[12:30:25] === Smoke test: ARCC ===
[00:35:30] ACBDC 2023-12-31: LLM no result
[00:35:34] ACBDC 2023-09-30: LLM no result
[00:35:38] ACBDC 2023-06-30: LLM no result
[00:35:41] committed+pushed: Phase 4 LLM enrichment: 50 funds processed, +115 cells
[00:35:47] LSUSA 2025-12-31: LLM no result
[00:35:52] LSUSA 2025-09-30: LLM no result
[00:35:56] LSUSA 2025-06-30: LLM no result
[00:36:00] LSUSA 2025-03-31: LLM no result
[00:36:04] LSUSA 2024-12-31: LLM no result
[00:36:09] LSUSA 2024-09-30: LLM no result
[00:36:13] LSUSA 2024-06-30: LLM no result
[00:36:18] LSUSA 2024-03-31: LLM no result
[00:36:22] LSUSA 2023-12-31: LLM no result
[00:36:26] LSUSA 2023-09-30: LLM no result
[00:36:31] LSUSA 2023-06-30: LLM no result
[00:36:36] MMAIP 2025-12-31: LLM no result
[00:36:40] MMAIP 2025-09-30: LLM no result
[00:36:45] MMAIP 2025-06-30: LLM no result
[00:36:49] MMAIP 2025-03-31: LLM no result
[00:36:53] MMAIP 2024-12-31: LLM no result
[00:36:58] MMAIP 2024-09-30: LLM no result
[00:37:04] MMAIP 2024-06-30: LLM no result
[00:37:09] WTCAP 2025-12-31: LLM no result
[00:37:13] WTCAP 2025-09-30: LLM no result
[00:37:17] WTCAP 2025-06-30: LLM no result
[00:37:21] WTCAP 2025-03-31: LLM no result
[00:37:25] WTCAP 2024-12-31: LLM no result
[00:37:30] WTCAP 2024-09-30: LLM no result
[00:37:34] WTCAP 2024-06-30: LLM no result
[00:37:39] KAYN 2025-12-31: LLM no result
[00:37:43] KAYN 2025-09-30: LLM no result
[00:37:47] KAYN 2025-06-30: LLM no result
[00:37:52] KAYN 2025-03-31: LLM no result
[00:37:56] KAYN 2024-12-31: LLM no result
[00:38:00] KAYN 2024-09-30: LLM no result
[00:38:05] KAYN 2024-06-30: LLM no result
[00:38:09] KAYN 2024-03-31: LLM no result
[00:38:13] KAYN 2023-12-31: LLM no result
[00:38:17] KAYN 2023-09-30: LLM no result
[00:38:22] KAYN 2023-06-30: LLM no result
[00:38:27] CLSOL 2025-12-31: LLM no result
[00:38:31] CLSOL 2025-09-30: LLM no result
[00:38:37] NCBV 2025-12-31: LLM no result
[00:38:42] NCBV 2025-09-30: LLM no result
[00:38:47] SCHOL 2025-12-31: LLM no result
[00:38:51] SCHOL 2025-09-30: LLM no result
[00:38:55] SCHOL 2025-06-30: LLM no result
[00:38:59] SCHOL 2025-03-31: LLM no result
[00:39:03] SCHOL 2024-12-31: LLM no result
[00:39:08] SCHOL 2024-09-30: LLM no result
[00:39:12] SCHOL 2024-06-30: LLM no result
[00:39:16] SCHOL 2024-03-31: LLM no result
[00:39:21] SCHOL 2023-12-31: LLM no result
[00:39:25] SCHOL 2023-09-30: LLM no result
[00:39:29] SCHOL 2023-06-30: LLM no result
[00:39:35] FEPC 2025-12-31: LLM no result
[00:39:39] FEPC 2025-09-30: LLM no result
[00:39:44] FEPC 2025-06-30: LLM no result
[00:39:49] FEPC 2025-03-31: LLM no result
[00:39:53] FEPC 2024-12-31: LLM no result
[00:39:58] FEPC 2024-09-30: LLM no result
[00:40:02] FEPC 2024-06-30: LLM no result
[00:40:06] FEPC 2024-03-31: LLM no result
[00:40:10] FEPC 2023-12-31: LLM no result
[00:40:14] FEPC 2023-09-30: LLM no result
[00:40:19] FEPC 2023-06-30: LLM no result
[00:40:24] SPCI 2025-12-31: LLM no result
[00:40:28] SPCI 2025-09-30: LLM no result
[00:40:32] SPCI 2025-06-30: LLM no result
[00:40:36] SPCI 2025-03-31: LLM no result
[00:40:40] SPCI 2024-12-31: LLM no result
[00:40:46] CSLI 2024-09-30: LLM no result
[00:40:50] CSLI 2024-06-30: LLM no result
[00:40:54] CSLI 2024-03-31: LLM no result
[00:40:58] CSLI 2023-12-31: LLM no result
[00:41:02] CSLI 2023-09-30: LLM no result
[00:41:07] CSLI 2023-06-30: LLM no result
[00:41:11] CSLI 2023-03-31: LLM no result
[00:41:15] CSLI 2022-12-31: LLM no result
[00:41:19] CSLI 2022-09-30: LLM no result
[00:41:23] CSLI 2022-06-30: LLM no result
[00:41:27] CSLI 2022-03-31: LLM no result
[00:41:31] CSLI 2021-12-31: LLM no result
